timestamp_utc,level,category,class_method,event,args,ret,details,raw
2025-10-13T08:24:53.049822Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049825Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049834Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049839Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049842Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049846Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049850Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049855Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049858Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049862Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049866Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049874Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049877Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049881Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049886Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049891Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049895Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049898Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049902Z,+,,ContentResolver.query,info,,,"uri= <android.net.Uri$HierarchicalUri>  sel= has_phone_number = ? java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:907)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)","[+] ContentResolver.query uri= <android.net.Uri$HierarchicalUri>  sel= has_phone_number = ? java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:907)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)
"
2025-10-13T08:24:53.049913Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049918Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049922Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049925Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049930Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049934Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049938Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049941Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049946Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049950Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049954Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049957Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049962Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049966Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049970Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049973Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049978Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049982Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049986Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049989Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049994Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049998Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050002Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050005Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.050010Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.050014Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050018Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050021Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.050026Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.050030Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050034Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050037Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.050042Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.050046Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050050Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050053Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.050058Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.050062Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050066Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050069Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.050074Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.050079Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050083Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050087Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.050092Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.050097Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050101Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050104Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.050108Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.050113Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050117Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050120Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.050124Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.050129Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050133Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050136Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.050140Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.050145Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050149Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050152Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.050156Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.050161Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050164Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.050168Z,+,call,org.telegram.SQLite.SQLiteDatabase.commitTransaction,enter,[],,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction called with: []
2025-10-13T08:24:53.050173Z,+,call,org.telegram.SQLite.SQLiteDatabase.commitTransaction,enter,"[""-5476376657320645064""]",,,"[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction called with: [""-5476376657320645064""]"
2025-10-13T08:24:53.050178Z,+,ret,org.telegram.SQLite.SQLiteDatabase.commitTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction => void
2025-10-13T08:24:53.050181Z,+,ret,org.telegram.SQLite.SQLiteDatabase.commitTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction => void
2025-10-13T08:24:53.050185Z,+,call,org.telegram.SQLite.SQLiteDatabase.commitTransaction,enter,[],,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction called with: []
2025-10-13T08:24:53.050189Z,+,ret,org.telegram.SQLite.SQLiteDatabase.commitTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction => void
2025-10-13T08:24:53.050193Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""SELECT did, date FROM search_recent WHERE 1""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""SELECT did, date FROM search_recent WHERE 1""]"
2025-10-13T08:24:53.050200Z,+,,ContentResolver.query,info,,,"uri= <android.net.Uri$HierarchicalUri>  sel= <android.os.Bundle> java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at android.content.ContentResolver.query(ContentResolver.java:1151)
	at android.content.ContentResolver.query(ContentResolver.java:1107)
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:907)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)","[+] ContentResolver.query uri= <android.net.Uri$HierarchicalUri>  sel= <android.os.Bundle> java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at android.content.ContentResolver.query(ContentResolver.java:1151)
	at android.content.ContentResolver.query(ContentResolver.java:1107)
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:907)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)
"
